step,x,y,reward
38,0.864797,0.894250,0.000000
39,0.702461,0.988479,0.000000
40,0.042913,0.988479,0.000000
41,0.013451,0.988479,0.000000
42,0.467412,0.810263,0.000000
43,0.021383,0.079625,0.000000
44,0.005380,0.036843,0.000000
45,0.539164,0.713573,0.000000
46,0.362323,0.177237,0.000000
47,0.300560,0.051684,0.000000
48,0.399253,0.019658,0.000000
49,0.036900,0.108884,0.000000
50,0.280263,0.017257,0.000000
51,0.000000,0.000000,0.000000
1,0.381496,0.000000,0.000000
2,0.658847,0.000000,0.000000
3,1.531166,0.000000,0.000000
4,0.986454,0.171817,0.000000
5,0.472416,0.004884,0.000000
6,0.833536,0.004884,0.000000
7,0.184115,0.004884,0.000000
8,0.026597,0.004884,0.000000
9,0.026597,0.568145,0.000000
10,0.026597,0.038892,0.000000
11,0.301366,0.038892,0.000000
12,0.037185,0.320493,0.000000
13,0.016846,0.317049,0.000000
14,0.000045,0.008461,0.000000
15,0.056187,0.008461,0.000000
16,0.002642,0.008461,0.000000
17,0.002642,0.008461,0.000000
18,0.640110,0.008461,0.000000
19,0.862615,0.347187,0.000000
20,1.005466,0.312384,0.000000
21,0.663765,0.394934,0.000000
22,0.094522,0.447509,0.000000
23,0.005145,0.925453,0.000000
24,0.005145,0.601899,0.000000
25,0.588025,0.964685,0.000000
26,0.628202,0.998837,0.000000
27,0.562653,0.998837,0.000000
28,0.115500,0.998837,0.000000
29,0.986054,0.919278,0.000000
30,0.636945,0.947392,0.000000
31,0.427772,0.961288,0.000000
32,1.376220,0.255226,0.000000
33,1.576840,0.017961,0.000000
34,1.703292,0.020234,0.000000
35,2.089036,0.843292,0.000000
36,2.703137,0.370024,0.000000
37,3.414973,0.104598,0.000000
38,3.878927,0.904598,0.000000
39,3.067156,0.963345,0.000000
40,3.133931,0.963345,0.000000
41,3.932906,0.993491,0.000000
42,3.918334,0.334127,0.000000
43,4.073981,0.356373,0.000000
44,3.296217,0.540218,0.000000
45,3.610598,0.935300,0.000000
46,2.624997,0.746926,0.000000
47,2.967834,0.019618,0.000000
48,3.907012,0.006867,0.000000
49,4.482311,0.877806,0.000000
50,4.481375,0.999050,0.000000
51,0.000000,0.000000,0.000000
1,0.978712,0.000000,0.000000
2,0.238320,0.689320,0.000000
3,0.038136,0.989993,0.000000
4,0.038136,0.428952,0.000000
5,0.989900,0.281252,0.000000
6,0.851740,0.105850,0.000000
7,1.590735,0.768263,0.000000
8,0.701633,0.980614,0.000000
9,1.029114,0.993419,0.000000
10,0.524217,0.993419,0.000000
11,0.076150,0.993419,0.000000
12,0.030107,0.993419,0.000000
13,0.751576,0.226487,0.000000
14,1.602209,0.353499,0.000000
15,2.382973,0.910905,0.000000
16,1.949952,0.703272,0.000000
17,2.394181,0.197434,0.000000
18,2.947132,0.000831,0.000000
19,3.195413,0.000831,0.000000
20,3.390057,0.000831,0.000000
21,3.473034,0.000831,0.000000
22,4.468797,0.000831,0.000000
23,4.853853,0.000831,0.000000
24,3.922212,0.868695,0.000000
25,3.846916,0.070437,0.000000
26,3.423864,0.257478,0.000000
27,4.412641,0.883873,0.000000
28,3.862383,0.981434,0.000000
29,3.910601,0.981434,0.000000
30,4.805237,0.811275,0.000000
31,5.418839,0.760006,0.000000
32,5.182238,0.992487,0.000000
33,4.682461,0.986312,0.000000
34,5.298898,0.986312,0.000000
35,4.666631,0.479322,0.000000
36,5.064322,0.108716,0.000000
37,5.009805,0.278282,0.000000
38,4.489619,0.968812,0.000000
39,5.054901,0.838850,0.000000
40,4.871698,0.931062,0.000000
41,5.605195,0.993218,0.000000
42,4.798244,0.993218,0.000000
43,4.575920,0.333552,0.000000
44,5.374269,0.648152,0.000000
45,5.181385,0.634215,0.000000
46,5.643444,0.919451,0.000000
47,5.577703,0.962426,0.000000
48,5.216148,0.990763,0.000000
49,5.039881,0.990763,0.000000
50,4.558350,0.990763,0.000000
51,0.000000,0.000000,0.000000
1,0.000000,0.000000,0.000000
2,0.000000,0.827942,0.000000
3,0.257269,0.384453,0.000000
4,0.786836,0.671121,0.000000
5,0.709908,0.955969,0.000000
6,1.709788,0.228780,0.000000
7,1.315812,0.542768,0.000000
8,1.572271,0.965155,0.000000
